image_path,hand_detected,num_hands,x_min,y_min,x_max,y_max,landmark_points,crop_path,review_flag,label_name,label_id,user_id
/kaggle/input/bsl-fingerspelling-dataset/train/B/B897.jpg,True,2,63,23,189,120,"[[169.79, 100.28], [148.63, 94.32], [133.09, 77.24], [121.99, 64.97], [110.53, 57.84], [140.9, 55.62], [120.38, 50.19], [101.67, 50.95], [85.74, 53.83], [147.02, 51.5], [122.63, 46.17], [101.12, 48.58], [83.47, 52.12], [153.56, 51.03], [129.09, 43.42], [107.96, 46.5], [91.11, 50.71], [159.89, 54.06], [137.93, 48.85], [121.4, 50.13], [107.1, 52.44]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B897.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B898 flip.jpg,True,2,65,25,187,116,"[[167.63, 96.78], [145.76, 91.69], [125.48, 75.65], [113.72, 62.97], [104.77, 54.55], [130.56, 55.98], [114.01, 50.67], [99.21, 50.9], [85.15, 51.89], [138.19, 51.91], [118.15, 47.16], [101.78, 49.95], [87.39, 52.61], [146.91, 50.85], [127.6, 45.42], [113.07, 48.97], [100.39, 52.69], [156.61, 53.04], [139.44, 48.46], [127.26, 49.34], [116.44, 51.22]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B898 flip.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B898.jpg,True,2,63,23,189,120,"[[169.79, 100.28], [148.63, 94.32], [133.09, 77.24], [121.99, 64.97], [110.53, 57.84], [140.9, 55.62], [120.38, 50.19], [101.67, 50.95], [85.74, 53.83], [147.02, 51.5], [122.63, 46.17], [101.12, 48.58], [83.47, 52.12], [153.56, 51.03], [129.09, 43.42], [107.96, 46.5], [91.11, 50.71], [159.89, 54.06], [137.93, 48.85], [121.4, 50.13], [107.1, 52.44]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B898.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B899 flip.jpg,True,2,11,23,125,118,"[[31.22, 98.69], [51.94, 94.6], [67.64, 77.47], [78.22, 64.8], [88.74, 55.99], [64.23, 61.33], [80.89, 52.89], [94.26, 53.25], [105.38, 54.77], [58.3, 57.25], [76.2, 48.1], [88.65, 48.57], [100.58, 49.65], [50.75, 54.57], [67.7, 43.78], [80.39, 44.81], [91.54, 47.67], [42.0, 53.59], [58.23, 46.24], [71.31, 45.62], [82.97, 46.58]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B899 flip.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B899.jpg,True,2,71,20,189,120,"[[169.03, 100.54], [147.1, 92.51], [131.68, 75.62], [119.62, 63.2], [107.81, 55.8], [145.24, 53.71], [127.48, 46.69], [109.59, 47.04], [94.41, 50.14], [151.08, 50.08], [127.87, 42.33], [107.41, 45.12], [91.22, 49.51], [156.81, 49.92], [133.0, 40.67], [113.43, 44.12], [98.62, 48.88], [161.58, 53.38], [140.09, 47.07], [124.61, 47.47], [111.57, 49.55]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B899.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B9 flip.jpg,True,2,15,39,129,138,"[[35.1, 118.82], [62.82, 112.64], [75.77, 95.35], [85.15, 84.64], [94.61, 77.71], [52.97, 67.34], [76.8, 61.72], [95.05, 66.64], [108.56, 72.87], [48.52, 67.8], [76.51, 59.16], [95.75, 65.16], [109.72, 72.37], [48.62, 73.4], [74.61, 62.78], [92.47, 68.28], [104.52, 74.62], [52.17, 82.38], [71.92, 74.57], [85.27, 75.2], [95.35, 77.42]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B9 flip.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B9.jpg,True,2,69,38,181,145,"[[161.33, 125.54], [132.49, 110.54], [122.21, 95.1], [113.29, 84.95], [104.09, 78.56], [147.2, 66.54], [121.24, 60.46], [102.91, 65.27], [89.88, 70.73], [152.07, 68.13], [122.15, 58.68], [101.95, 64.64], [89.15, 71.24], [152.6, 74.29], [126.81, 61.97], [107.79, 66.04], [95.39, 72.23], [148.12, 83.49], [129.11, 73.08], [115.92, 73.16], [105.55, 76.29]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B9.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B90.jpg,False,0,,,,,,,no_hand_detected,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B900 flip.jpg,True,2,0,52,119,171,"[[12.61, 151.25], [46.48, 140.73], [62.78, 117.77], [76.77, 104.19], [91.44, 98.61], [29.93, 82.61], [58.88, 74.58], [81.93, 81.65], [99.12, 90.45], [23.4, 83.08], [57.92, 72.52], [82.18, 82.49], [99.93, 93.48], [22.77, 90.02], [55.61, 77.51], [79.17, 85.32], [95.52, 93.97], [25.99, 101.28], [51.94, 94.37], [69.41, 96.38], [82.7, 99.62]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B900 flip.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B900.jpg,True,2,82,53,200,179,"[[187.56, 159.17], [154.0, 142.92], [138.58, 120.46], [123.35, 106.01], [108.42, 96.59], [175.44, 83.12], [141.87, 74.86], [119.37, 80.52], [104.09, 87.12], [180.94, 85.61], [141.49, 73.29], [117.03, 80.11], [102.22, 88.22], [180.68, 93.26], [143.42, 80.63], [119.38, 85.59], [104.02, 92.39], [174.55, 104.44], [146.55, 94.43], [129.29, 95.13], [116.11, 98.21]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B900.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B901 flip.jpg,True,2,0,52,121,172,"[[14.05, 152.82], [48.43, 139.44], [63.58, 116.32], [76.84, 102.23], [90.38, 96.53], [32.28, 80.17], [61.65, 73.61], [84.33, 81.82], [100.96, 91.33], [25.12, 81.38], [59.85, 72.02], [84.03, 82.56], [101.41, 93.64], [23.43, 88.65], [55.75, 76.54], [79.12, 84.38], [95.15, 92.79], [25.16, 100.26], [51.19, 93.46], [68.62, 95.07], [81.84, 98.11]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B901 flip.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B901.jpg,True,2,79,52,200,178,"[[186.65, 158.84], [153.85, 141.5], [138.68, 119.48], [123.71, 104.86], [108.2, 95.57], [173.92, 81.21], [140.16, 73.71], [117.17, 79.38], [101.58, 86.19], [179.68, 83.77], [140.16, 72.04], [115.12, 78.99], [99.75, 87.62], [179.86, 91.76], [143.49, 78.8], [118.95, 83.69], [102.94, 90.87], [174.33, 103.26], [147.08, 93.12], [129.93, 93.7], [116.62, 96.81]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B901.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B902 flip.jpg,True,2,0,51,122,170,"[[14.31, 150.2], [49.05, 137.28], [64.59, 114.32], [77.48, 100.1], [90.39, 94.11], [31.63, 78.87], [61.38, 72.62], [84.31, 80.34], [101.37, 89.27], [24.68, 79.81], [59.91, 71.13], [84.34, 81.51], [102.25, 92.13], [23.43, 86.8], [56.29, 75.64], [80.16, 83.48], [96.87, 91.62], [25.81, 98.25], [51.92, 92.37], [69.21, 94.27], [82.49, 97.27]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B902 flip.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B902.jpg,True,2,79,50,200,176,"[[186.25, 156.68], [153.37, 139.38], [138.63, 117.55], [124.1, 103.05], [109.13, 93.56], [173.77, 79.88], [139.87, 72.67], [116.95, 78.4], [101.48, 85.01], [179.7, 82.3], [139.81, 70.92], [114.9, 78.14], [99.79, 86.75], [179.93, 90.05], [143.06, 77.34], [118.83, 82.55], [103.22, 89.79], [174.36, 101.08], [146.76, 91.49], [129.76, 92.14], [116.64, 95.16]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B902.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B903 flip.jpg,True,2,0,49,120,169,"[[14.41, 149.8], [49.07, 136.51], [64.52, 113.85], [77.48, 99.74], [90.06, 93.82], [33.11, 77.69], [62.39, 71.42], [84.22, 79.58], [100.3, 88.8], [25.85, 78.71], [60.57, 69.9], [83.89, 80.04], [100.67, 90.6], [24.02, 85.69], [56.17, 74.58], [79.02, 82.11], [94.72, 90.1], [25.83, 97.27], [51.96, 91.22], [69.17, 92.87], [82.22, 95.84]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B903 flip.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B903.jpg,True,2,79,50,200,176,"[[186.57, 156.47], [154.29, 138.78], [139.72, 117.05], [125.15, 102.28], [110.01, 92.55], [174.39, 79.71], [140.98, 71.54], [117.89, 77.42], [102.24, 84.38], [179.72, 81.65], [140.08, 70.23], [115.0, 77.52], [99.78, 86.08], [179.59, 89.07], [142.81, 76.51], [118.94, 82.05], [103.51, 89.54], [174.03, 99.75], [147.35, 90.16], [130.63, 91.34], [117.55, 95.08]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B903.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B904 flip.jpg,True,2,0,49,121,168,"[[13.41, 148.23], [48.34, 135.9], [63.85, 113.12], [76.72, 99.02], [89.67, 93.08], [32.34, 77.35], [62.08, 71.45], [84.47, 79.46], [101.24, 88.61], [25.65, 78.21], [60.45, 69.17], [84.37, 79.68], [101.84, 90.64], [24.41, 85.33], [56.73, 73.27], [79.97, 81.18], [96.11, 89.59], [26.91, 97.07], [52.36, 90.22], [69.4, 92.1], [82.45, 95.44]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B904 flip.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B904.jpg,True,2,0,49,113,168,"[[17.31, 148.59], [48.7, 136.78], [61.81, 113.72], [71.31, 99.59], [80.68, 92.7], [32.51, 78.82], [59.77, 70.75], [79.73, 78.3], [93.37, 86.99], [24.18, 80.7], [57.15, 69.94], [79.07, 79.42], [93.81, 89.44], [21.18, 88.3], [53.32, 76.08], [75.38, 83.79], [89.35, 91.96], [22.03, 100.5], [49.25, 90.62], [66.83, 92.32], [78.86, 95.31]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B904.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B905 flip.jpg,True,2,0,47,120,167,"[[14.57, 147.84], [48.73, 134.89], [64.09, 111.85], [77.11, 97.74], [89.96, 91.87], [33.22, 76.83], [61.82, 69.85], [83.66, 77.71], [99.83, 86.82], [26.34, 77.82], [60.23, 67.89], [83.49, 78.09], [100.2, 88.88], [24.86, 84.9], [56.2, 72.18], [78.82, 79.72], [94.28, 87.85], [26.99, 96.51], [52.1, 89.09], [69.06, 90.51], [81.93, 93.47]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B905 flip.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B905.jpg,True,2,81,48,200,174,"[[186.27, 154.66], [153.8, 136.38], [139.39, 114.79], [124.77, 100.22], [109.68, 90.98], [173.79, 78.36], [141.14, 69.54], [118.67, 75.67], [103.65, 82.84], [179.16, 79.98], [140.44, 68.24], [116.09, 75.36], [101.49, 83.71], [179.14, 87.26], [142.97, 74.34], [119.59, 79.53], [104.48, 86.77], [173.66, 97.76], [147.33, 88.14], [130.73, 89.17], [117.67, 92.95]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B905.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B906 flip.jpg,True,2,0,47,120,166,"[[15.01, 146.41], [48.26, 133.72], [63.79, 110.88], [77.3, 97.06], [91.18, 91.92], [33.54, 76.32], [61.54, 69.33], [83.45, 77.01], [99.7, 86.22], [26.71, 77.2], [60.61, 67.33], [83.66, 77.6], [100.1, 88.58], [25.06, 83.91], [56.93, 71.27], [79.28, 79.19], [94.41, 87.91], [26.77, 94.79], [52.25, 87.92], [69.37, 89.61], [82.22, 92.77]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B906 flip.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B906.jpg,True,2,81,47,200,173,"[[184.93, 153.87], [152.43, 134.5], [138.62, 113.57], [124.6, 99.05], [109.92, 89.46], [172.81, 76.86], [140.19, 69.12], [117.91, 75.36], [103.14, 82.34], [178.57, 78.75], [139.7, 67.9], [115.72, 74.95], [101.27, 82.88], [178.89, 86.07], [143.03, 73.31], [119.69, 78.24], [104.17, 85.18], [173.58, 96.43], [146.4, 87.35], [130.01, 88.59], [116.95, 92.19]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B906.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B907 flip.jpg,True,2,0,47,120,166,"[[14.71, 146.38], [48.07, 133.54], [63.73, 110.52], [77.11, 96.48], [90.94, 90.83], [33.02, 76.22], [61.38, 69.19], [83.39, 77.01], [99.82, 86.33], [26.32, 77.02], [60.53, 67.1], [83.77, 77.02], [100.72, 87.65], [24.88, 83.61], [56.93, 70.75], [79.47, 78.67], [94.97, 87.43], [26.88, 94.24], [51.95, 87.18], [68.98, 88.84], [82.07, 92.06]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B907 flip.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B907.jpg,True,2,79,46,200,173,"[[185.9, 153.11], [153.52, 134.81], [139.03, 113.56], [124.53, 98.93], [109.21, 89.81], [173.53, 76.14], [139.74, 68.59], [117.03, 74.92], [101.67, 82.07], [178.78, 78.0], [138.69, 66.95], [114.06, 74.53], [99.14, 82.99], [178.65, 85.23], [142.06, 72.65], [118.33, 78.03], [102.67, 85.28], [173.08, 95.64], [145.78, 86.76], [129.17, 87.9], [116.0, 91.24]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B907.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B908 flip.jpg,True,2,0,46,119,165,"[[14.29, 145.37], [47.58, 133.04], [63.36, 110.44], [76.42, 96.57], [89.56, 90.2], [32.04, 76.49], [60.17, 69.31], [82.46, 76.41], [99.28, 85.24], [25.52, 76.97], [59.33, 66.63], [82.6, 75.74], [99.76, 85.6], [24.29, 83.25], [56.27, 70.2], [78.75, 77.81], [94.15, 86.35], [26.73, 93.62], [52.14, 86.21], [69.06, 88.09], [81.77, 91.66]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B908 flip.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B908.jpg,True,2,81,46,200,172,"[[185.81, 152.3], [153.65, 135.3], [139.05, 113.51], [124.8, 98.99], [110.48, 89.97], [172.88, 76.62], [139.96, 68.78], [117.9, 74.67], [102.98, 81.52], [178.03, 78.39], [139.56, 66.8], [115.89, 73.77], [101.46, 81.91], [177.98, 85.2], [142.27, 72.65], [119.1, 77.63], [103.98, 84.57], [172.41, 95.45], [145.63, 85.75], [129.45, 86.93], [116.89, 90.55]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B908.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B909 flip.jpg,True,2,0,46,119,164,"[[14.42, 144.9], [47.7, 132.31], [63.38, 109.42], [76.61, 95.54], [90.36, 89.88], [32.3, 75.94], [60.53, 69.04], [82.49, 76.46], [99.03, 85.33], [25.75, 76.33], [59.54, 66.37], [82.55, 75.71], [99.55, 85.79], [24.32, 82.45], [56.27, 70.04], [78.66, 77.79], [94.09, 86.43], [26.42, 92.57], [51.61, 86.11], [68.3, 88.17], [81.11, 91.63]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B909 flip.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B909.jpg,True,2,79,46,200,172,"[[185.28, 152.0], [153.48, 133.86], [138.9, 112.59], [124.42, 98.03], [109.58, 89.1], [172.67, 75.87], [139.23, 68.74], [116.83, 74.46], [101.35, 80.7], [177.95, 77.23], [138.67, 66.66], [114.54, 73.89], [99.55, 81.54], [178.16, 83.81], [142.25, 71.42], [118.75, 76.57], [102.85, 83.34], [173.07, 93.69], [145.83, 85.17], [129.82, 86.7], [117.0, 90.33]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B909.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B910 flip.jpg,True,2,84,46,198,171,"[[178.11, 151.83], [150.43, 132.62], [136.08, 110.51], [122.54, 96.16], [110.66, 85.82], [169.9, 77.24], [139.36, 67.58], [118.71, 73.54], [105.52, 81.15], [175.41, 79.4], [138.61, 66.44], [116.53, 73.92], [104.06, 83.68], [176.24, 86.64], [142.5, 72.43], [120.82, 77.68], [107.56, 85.87], [172.43, 96.91], [147.22, 87.0], [131.39, 86.13], [119.31, 88.37]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B910 flip.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B910.jpg,True,2,2,47,115,162,"[[22.99, 143.0], [51.39, 132.11], [64.03, 110.43], [73.74, 96.71], [82.85, 89.72], [34.12, 76.2], [60.59, 67.55], [80.56, 74.14], [94.47, 82.15], [27.14, 77.56], [59.25, 67.26], [80.88, 75.8], [95.79, 84.83], [25.48, 84.36], [55.71, 73.14], [77.08, 79.58], [91.19, 86.9], [27.47, 95.63], [52.1, 87.36], [68.61, 88.31], [80.52, 90.91]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B910.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B911 flip.jpg,True,2,0,45,120,162,"[[15.39, 142.41], [48.27, 129.86], [63.77, 107.28], [76.55, 93.8], [90.0, 87.95], [33.4, 74.91], [60.99, 68.76], [83.07, 75.46], [99.96, 83.69], [26.76, 75.41], [59.86, 65.88], [82.8, 74.61], [100.03, 84.19], [25.24, 81.34], [56.69, 69.23], [79.02, 76.35], [94.71, 84.43], [27.36, 91.13], [52.46, 84.61], [69.11, 86.52], [81.86, 89.72]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B911 flip.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B911.jpg,True,2,79,45,200,169,"[[184.52, 149.14], [152.34, 131.34], [137.74, 109.69], [123.79, 95.47], [110.16, 86.96], [171.87, 74.58], [138.56, 67.68], [116.38, 73.69], [101.14, 80.37], [177.12, 76.12], [138.21, 65.96], [114.19, 73.23], [99.01, 81.22], [177.45, 82.7], [141.59, 71.22], [118.08, 76.33], [102.28, 83.24], [172.42, 92.72], [146.05, 83.95], [129.87, 84.95], [116.87, 88.37]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B911.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B912 flip.jpg,True,2,0,45,120,161,"[[15.72, 141.04], [47.43, 129.36], [62.88, 106.81], [75.7, 93.42], [88.99, 87.76], [33.42, 74.48], [60.97, 68.39], [83.38, 74.77], [100.57, 82.63], [27.02, 74.73], [60.09, 65.21], [83.37, 73.93], [100.72, 83.4], [25.62, 80.7], [56.89, 67.78], [79.2, 74.92], [94.67, 83.14], [27.65, 90.76], [52.4, 83.32], [69.01, 85.02], [81.48, 88.31]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B912 flip.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B912.jpg,True,2,78,45,200,168,"[[184.89, 148.26], [152.91, 131.0], [138.17, 109.26], [124.0, 94.98], [110.34, 86.25], [172.04, 73.85], [138.73, 67.13], [116.4, 73.23], [100.91, 80.02], [177.15, 75.37], [138.23, 65.37], [114.04, 72.44], [98.65, 80.53], [177.27, 81.81], [141.37, 70.6], [118.07, 75.49], [102.45, 82.37], [172.17, 91.64], [145.69, 83.08], [129.56, 83.91], [116.67, 87.17]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B912.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B913 flip.jpg,True,2,0,44,117,159,"[[14.83, 139.68], [46.8, 129.36], [62.19, 106.8], [74.82, 93.44], [88.36, 87.73], [33.01, 74.26], [60.05, 67.63], [81.36, 73.99], [97.45, 81.88], [26.55, 74.52], [59.42, 64.39], [81.6, 72.45], [97.89, 81.73], [25.26, 80.1], [56.34, 67.93], [78.26, 74.31], [93.45, 81.95], [27.82, 89.55], [52.72, 82.24], [69.02, 83.82], [81.3, 86.95]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B913 flip.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B913.jpg,True,2,76,45,200,166,"[[183.83, 146.98], [152.22, 129.04], [137.5, 107.55], [123.37, 93.65], [109.62, 85.26], [170.83, 73.44], [136.85, 67.09], [114.35, 73.25], [98.72, 79.72], [176.49, 74.93], [136.53, 65.15], [111.89, 72.56], [96.25, 80.56], [177.1, 81.25], [141.01, 69.33], [117.43, 74.55], [101.61, 81.59], [172.7, 90.88], [146.37, 82.22], [130.24, 83.03], [117.09, 86.19]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B913.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B914 flip.jpg,True,2,0,43,118,158,"[[16.12, 138.04], [46.97, 128.23], [62.22, 105.73], [74.61, 92.37], [87.9, 86.6], [33.25, 73.17], [60.23, 66.69], [82.01, 73.04], [98.5, 81.07], [26.93, 73.33], [59.44, 63.73], [82.15, 71.89], [98.89, 81.11], [25.86, 78.92], [56.7, 66.59], [78.74, 73.08], [93.95, 80.89], [28.41, 88.45], [53.2, 81.0], [69.56, 82.89], [81.65, 86.39]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B914 flip.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B914.jpg,True,2,78,43,200,165,"[[182.31, 145.45], [151.72, 128.06], [137.67, 106.68], [124.17, 92.63], [111.42, 83.51], [170.53, 72.75], [137.53, 66.02], [115.72, 72.21], [100.61, 78.81], [176.16, 74.29], [137.37, 63.61], [113.48, 70.89], [98.4, 78.91], [176.83, 80.47], [141.42, 68.13], [118.52, 73.41], [103.39, 80.39], [172.62, 90.0], [146.1, 81.11], [130.05, 81.96], [117.28, 85.04]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B914.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B915 flip.jpg,True,2,0,42,118,158,"[[16.03, 138.17], [47.69, 126.78], [62.76, 104.52], [75.41, 91.13], [89.13, 85.28], [33.75, 72.03], [61.06, 66.01], [82.43, 72.57], [98.83, 80.23], [27.44, 72.3], [60.16, 62.75], [82.28, 71.28], [98.89, 80.45], [26.09, 77.98], [57.1, 65.65], [78.7, 72.62], [93.77, 80.73], [28.4, 87.51], [52.76, 80.59], [68.97, 82.44], [81.39, 85.81]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B915 flip.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B915.jpg,True,2,77,43,200,164,"[[183.08, 144.57], [151.71, 126.98], [138.11, 106.6], [124.79, 92.61], [111.05, 84.07], [170.65, 72.05], [136.83, 65.66], [114.62, 71.93], [99.49, 78.78], [176.26, 73.32], [136.41, 63.27], [112.29, 70.39], [97.48, 78.35], [176.67, 79.29], [140.91, 67.11], [117.94, 71.86], [102.78, 78.69], [172.08, 88.4], [145.68, 79.85], [130.04, 80.74], [117.5, 83.93]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B915.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B916 flip.jpg,True,2,0,42,120,157,"[[16.77, 137.09], [48.18, 125.58], [63.3, 103.25], [75.78, 90.09], [89.14, 84.95], [35.2, 71.74], [61.95, 65.79], [83.51, 72.12], [100.08, 79.93], [28.71, 71.85], [60.75, 62.63], [83.12, 71.03], [99.98, 80.34], [27.01, 77.27], [57.29, 65.31], [78.96, 72.18], [94.19, 80.28], [28.66, 86.48], [52.76, 79.85], [68.84, 81.68], [81.1, 85.01]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B916 flip.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B916.jpg,True,2,77,42,200,164,"[[182.42, 144.0], [151.84, 127.02], [138.47, 106.45], [125.31, 92.49], [111.79, 83.82], [170.68, 71.38], [137.08, 65.13], [114.84, 71.22], [99.43, 77.91], [176.1, 72.73], [136.78, 62.98], [112.54, 69.91], [97.21, 77.69], [176.4, 78.49], [140.87, 66.91], [117.9, 71.81], [102.46, 78.62], [171.8, 87.31], [145.08, 79.38], [129.54, 80.71], [117.12, 84.1]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B916.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B917 flip.jpg,True,2,0,42,119,156,"[[16.34, 136.82], [48.06, 125.78], [63.11, 103.43], [75.05, 90.02], [87.84, 84.31], [34.49, 72.37], [61.37, 66.22], [82.83, 72.09], [99.37, 79.32], [27.88, 72.38], [60.38, 62.61], [82.49, 70.51], [98.83, 79.27], [26.45, 77.64], [57.29, 65.37], [78.87, 71.91], [93.73, 79.52], [28.83, 86.85], [53.31, 79.58], [69.23, 81.34], [81.07, 84.55]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B917 flip.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B917.jpg,True,2,77,42,200,163,"[[182.9, 143.77], [151.25, 125.81], [137.16, 105.44], [123.46, 91.75], [109.91, 83.41], [169.9, 71.73], [136.34, 64.75], [114.24, 71.16], [99.21, 78.21], [175.71, 73.03], [135.8, 62.19], [111.81, 69.76], [97.26, 78.06], [176.29, 78.97], [140.5, 65.88], [117.5, 71.27], [102.53, 78.73], [171.86, 88.05], [145.1, 79.11], [129.36, 80.04], [116.87, 83.46]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B917.jpg,multiple_hands,B,1,unknown
/kaggle/input/bsl-fingerspelling-dataset/train/B/B918 flip.jpg,True,2,81,42,194,165,"[[174.22, 145.04], [147.34, 126.49], [133.34, 105.74], [120.08, 91.82], [107.93, 82.17], [165.29, 73.08], [135.9, 64.12], [116.06, 69.42], [102.78, 76.15], [170.6, 74.87], [134.65, 62.16], [113.27, 69.88], [101.06, 79.11], [171.67, 81.34], [139.21, 66.85], [118.25, 71.9], [105.04, 79.58], [168.6, 90.9], [144.77, 80.95], [129.58, 80.74], [117.55, 83.08]]",/content/BSL_Project/processed_data/hand_crops/B/crop_B918 flip.jpg,multiple_hands,B,1,unknown
